result, random score, hillclimber move2 highscore, hillclimber rotate highscore, hillclimber swap highscore, sim move2 highscore, sim rotate highscore, sim swap highscore, hillclimber4 move highscore, sim move4 highscore, hillclimber move10 highscore, sim move10 highscore, pf highscore
560,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
561,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
562,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
563,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
564,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
565,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
566,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
567,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
568,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
569,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
570,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
571,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
572,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
573,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
574,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
575,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
576,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
577,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
578,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
579,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
580,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
581,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
582,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
583,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
584,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
585,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
586,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
587,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
588,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
589,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
590,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
591,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
592,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
593,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
594,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
595,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
596,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
597,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
598,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
599,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
600,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
601,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
602,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
603,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
604,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
605,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
606,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
607,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
608,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
609,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
610,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
611,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
612,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
613,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
614,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
615,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
616,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
617,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
618,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
619,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
620,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
621,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
622,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
623,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
624,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
625,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
626,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
627,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
628,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
629,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
630,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
631,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
632,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
633,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
634,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
635,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
636,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
637,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
638,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
639,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
640,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
641,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
642,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
643,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
644,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
645,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
646,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
647,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
648,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
649,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
650,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
651,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
652,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
653,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
654,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
655,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
656,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
657,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
658,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
659,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
660,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
661,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
662,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
663,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
664,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
665,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
666,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
667,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
668,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
669,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
670,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
671,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
672,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
673,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
674,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
675,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
676,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
677,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
678,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
679,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
680,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
681,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
682,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
683,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
684,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
685,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
686,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
687,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
688,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
689,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
690,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
691,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
692,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
693,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
694,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
695,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
696,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
697,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
698,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
699,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
700,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
701,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
702,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
703,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
704,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
705,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
706,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
707,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
708,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
709,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
710,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
711,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
712,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
713,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
714,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
715,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
716,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
717,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
718,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
719,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
720,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
721,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
722,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
723,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
724,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
725,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
726,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
727,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
728,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
729,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
730,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
731,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
732,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
733,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
734,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
735,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
736,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
737,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
738,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
739,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
740,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
741,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
742,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
743,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
744,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
745,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
746,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,8888955.0,11019015.0
